probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg09030517,NA,14,98843817,-0.013153984316215726,4.690227567493872e-4,0.03240640867438207,A1_asthma_vs_nonasthmatic
cg19038855,NA,8,16496786,-0.021760995730486572,4.6909357370010117e-4,0.032408710417340086,A1_asthma_vs_nonasthmatic
cg19206274,NA,2,165846559,-0.03156730921177037,4.691736453471109e-4,0.03241056492707443,A1_asthma_vs_nonasthmatic
cg22790013,NA,12,30786529,-0.030547582877183517,4.6926220919362864e-4,0.03241056492707443,A1_asthma_vs_nonasthmatic
cg11968890,NA,8,58039585,-0.041964863216267634,4.692982191205846e-4,0.03241056492707443,A1_asthma_vs_nonasthmatic
cg21929652,NA,5,38208496,-0.017734863272005626,4.693079445890101e-4,0.03241056492707443,A1_asthma_vs_nonasthmatic
cg14175570,NA,15,100829859,-0.033866482823199005,4.6959489861180713e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg01568175,NA,1,187008772,-0.014055061016649578,4.6964684396107555e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg08162865,PRMT10,4,148559892,-0.04931166910197841,4.6976517708474506e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg24459113,AOX2P,2,200761985,-0.013216731286244503,4.6980041728854804e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg12360666,NXPE2,11,114677845,-0.033512804754614725,4.698483350649322e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg00752601,MIR3163,6,152218537,-0.06437278258328301,4.698541194319028e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg00973963,NA,6,422358,-0.012158819625148186,4.698674451079539e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg06440404,SH3RF1,4,170176388,-0.05073574812186704,4.6994860077291246e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg00664743,OSBP2,22,30904266,-0.015263997318239964,4.699728274057165e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg11374446,DAOA,13,106126915,-0.03162883281921747,4.699872081962095e-4,0.0324263781187362,A1_asthma_vs_nonasthmatic
cg12936622,SUMO4,6,149398899,-0.06027251574821065,4.700459815714263e-4,0.03242784408964643,A1_asthma_vs_nonasthmatic
cg12492249,DNASE1L3,3,58208279,-0.010945392093526221,4.701469010791919e-4,0.0324298148769699,A1_asthma_vs_nonasthmatic
cg03227902,NA,13,84941300,-0.03486230761292968,4.701616635493104e-4,0.0324298148769699,A1_asthma_vs_nonasthmatic
cg03501131,FAM184A,6,118975271,-0.034333009265454906,4.7018713211744676e-4,0.0324298148769699,A1_asthma_vs_nonasthmatic
cg15016792,NA,10,2787147,0.09400906784634375,4.702447516243536e-4,0.03243120052718982,A1_asthma_vs_nonasthmatic
cg01960160,DENND6A,3,57627677,-0.06383620959696043,4.7032257064974595e-4,0.032433978938003295,A1_asthma_vs_nonasthmatic
cg20105955,NA,6,30963923,-0.015269799783858555,4.703960052190227e-4,0.03243645457245682,A1_asthma_vs_nonasthmatic
cg24565461,RAD21L1,20,1229803,-0.057490450540852306,4.704769240976072e-4,0.03243944585596389,A1_asthma_vs_nonasthmatic
cg04152151,MBD5,2,148458315,-0.07218401425316763,4.707823973878327e-4,0.0324568065153014,A1_asthma_vs_nonasthmatic
cg21016282,MSRA,8,9952610,-0.01651667227234127,4.708153408068441e-4,0.0324568065153014,A1_asthma_vs_nonasthmatic
cg17156872,NA,1,163357345,-0.022777581324843588,4.7084138725110667e-4,0.0324568065153014,A1_asthma_vs_nonasthmatic
cg13211008,ESYT2,7,158541253,0.20794017197794343,4.7099914147212427e-4,0.032460976142532356,A1_asthma_vs_nonasthmatic
cg07366660,UPK3A,22,45284617,0.033606682890403285,4.7101456670957566e-4,0.032460976142532356,A1_asthma_vs_nonasthmatic
cg06213598,ABCA9,17,69062067,-0.02767098758717197,4.710540621513418e-4,0.03246110924371661,A1_asthma_vs_nonasthmatic
cg11317402,PTGFR,1,78490074,-0.027265017218918525,4.712384040171168e-4,0.03246656237544298,A1_asthma_vs_nonasthmatic
cg19658776,LYZL2,10,30918548,-0.010487804089997912,4.7126629495182926e-4,0.03246656237544298,A1_asthma_vs_nonasthmatic
cg01415308,CLCN5,23,49924618,-0.051906305110738085,4.7135978133550327e-4,0.03246656237544298,A1_asthma_vs_nonasthmatic
cg04551914,OR2H1,6,29460899,-0.050915239649009035,4.713727433391006e-4,0.03246656237544298,A1_asthma_vs_nonasthmatic
cg04345678,OSBPL1A,18,24216819,-0.03519569367301014,4.713961873891203e-4,0.03246656237544298,A1_asthma_vs_nonasthmatic
cg08219087,YARS,1,32789292,-0.01296120399081154,4.715342911006979e-4,0.03246957223714672,A1_asthma_vs_nonasthmatic
cg04010923,SNORD114-5,14,100955416,-0.015835803845665877,4.7154015342789105e-4,0.03246957223714672,A1_asthma_vs_nonasthmatic
cg18548100,NA,3,146997580,-0.03351930709642289,4.7155261062427833e-4,0.03246957223714672,A1_asthma_vs_nonasthmatic
cg19144762,NA,7,53517264,-0.013274752352601518,4.718392824256987e-4,0.03247686187431447,A1_asthma_vs_nonasthmatic
cg12019236,NA,11,12606736,-0.03172130583691087,4.718708388087254e-4,0.03247686187431447,A1_asthma_vs_nonasthmatic
cg19640754,NA,14,49641441,-0.01731613572218197,4.7188316237453036e-4,0.03247686187431447,A1_asthma_vs_nonasthmatic
cg26868514,ADAMTS16,5,5178111,-0.017774426190536315,4.718839714470284e-4,0.03247686187431447,A1_asthma_vs_nonasthmatic
cg06482622,NA,6,116088648,-0.032444325265298016,4.719669856162928e-4,0.032479988417160995,A1_asthma_vs_nonasthmatic
cg21680979,MDM4,1,204516431,0.01224824512909473,4.721642358292797e-4,0.032488388304828704,A1_asthma_vs_nonasthmatic
cg07307839,FRRS1,1,99716013,-0.012820833283634803,4.723126527732352e-4,0.03249579161774914,A1_asthma_vs_nonasthmatic
cg13977355,C9orf167,9,137277313,0.034513119036053,4.723470390747773e-4,0.03249579161774914,A1_asthma_vs_nonasthmatic
cg25218322,NA,10,8404875,0.023799485895453158,4.72387554924073e-4,0.032495991909150417,A1_asthma_vs_nonasthmatic
cg15767096,NA,14,22482431,-0.016825282980075244,4.72499688810859e-4,0.032498985552877384,A1_asthma_vs_nonasthmatic
cg18426836,NA,6,125095434,-0.012350617722165265,4.7272104610860186e-4,0.032502488951100784,A1_asthma_vs_nonasthmatic
cg18892459,ARAP2,4,36159285,-0.021302215972260004,4.7273905722623136e-4,0.032502488951100784,A1_asthma_vs_nonasthmatic
cg16767177,NPTN,15,73563524,-0.0114494541858325,4.727578932049475e-4,0.032502488951100784,A1_asthma_vs_nonasthmatic
cg00755296,PBX3,9,125906311,-0.03334520242100706,4.72779632730786e-4,0.032502488951100784,A1_asthma_vs_nonasthmatic
cg13728304,PIP4K2A,10,22541090,-0.012125547543710818,4.7295505697871466e-4,0.0325117380000215,A1_asthma_vs_nonasthmatic
cg20644976,FRAS1,4,78170525,-0.0164656549386852,4.7300260249159083e-4,0.03251242005634054,A1_asthma_vs_nonasthmatic
cg12959365,NA,14,41600439,-0.05876527620643299,4.730883991640953e-4,0.032515731035906416,A1_asthma_vs_nonasthmatic
cg11592560,LOC101927043,2,47195809,-0.036600477586420196,4.7335482534537835e-4,0.03252836826733219,A1_asthma_vs_nonasthmatic
cg23221791,KCNQ5,6,72810660,-0.011039069641516436,4.7340273503380985e-4,0.03252836826733219,A1_asthma_vs_nonasthmatic
cg11422445,PTPRG,3,61807387,-0.033743631294336184,4.7341675381075887e-4,0.03252836826733219,A1_asthma_vs_nonasthmatic
cg23599110,NA,2,12829146,-0.021716492318995074,4.734375308966239e-4,0.03252836826733219,A1_asthma_vs_nonasthmatic
cg06307166,C9orf3,9,94799034,-0.011215178150000699,4.734961951029052e-4,0.03252836826733219,A1_asthma_vs_nonasthmatic
cg07355069,HMGCS1,5,43289541,-0.010744385277771433,4.7353575852748006e-4,0.03252836826733219,A1_asthma_vs_nonasthmatic
cg17124448,NA,5,115271555,-0.045826959709341406,4.7378019470882543e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg14763173,GTF2E1,3,120771239,-0.0198667150616982,4.737891937137521e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg10800837,CCDC148,2,159238010,-0.03909935308749642,4.7389703481431623e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg10437787,GUCY2D,17,8001553,-0.05808070016456154,4.7394978177132534e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg24585152,NA,8,86566243,-0.05616280872250479,4.7399479401548085e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg04673579,NA,23,8848166,-0.042338515376731146,4.740068219100292e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg09240767,MYBL1,8,66610236,-0.0595593722189129,4.7403854119873945e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg25554615,NA,1,192108617,-0.01206799147687397,4.7407570585858915e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg04600199,NME7,1,169310077,-0.04740637196441248,4.7408424999833144e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg21850735,NPTN,15,73627555,-0.060036332789397906,4.7413430768936023e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg14483777,NA,12,91506567,-0.03319518212921825,4.741368605487696e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg22810725,NA,11,15827929,-0.014183580071366804,4.7413945069197316e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg23342001,ATRNL1,10,115299492,-0.035457540223502,4.741458838305089e-4,0.032529629782397373,A1_asthma_vs_nonasthmatic
cg05249197,SLC41A3,3,126062425,-0.01600065254744442,4.7433137484948195e-4,0.032536466600962814,A1_asthma_vs_nonasthmatic
cg12460928,NA,6,108263770,-0.03917467387778857,4.744408792262442e-4,0.03253677562565396,A1_asthma_vs_nonasthmatic
cg10272857,GPATCH2,1,217522446,-0.06519836742419692,4.744499178754625e-4,0.03253677562565396,A1_asthma_vs_nonasthmatic
cg19306317,LEKR1,3,156936471,-0.035900093037326726,4.745898192506029e-4,0.03254127917837396,A1_asthma_vs_nonasthmatic
cg12007207,LOC101928989,11,81970474,-0.01910645060527411,4.7463126701057325e-4,0.03254153908677569,A1_asthma_vs_nonasthmatic
cg04055528,NA,9,131405188,-0.03136819729961018,4.7474969462720065e-4,0.032543710635426805,A1_asthma_vs_nonasthmatic
cg17648096,NA,5,71768265,-0.040355231985836584,4.748855431392576e-4,0.032543710635426805,A1_asthma_vs_nonasthmatic
cg20956634,TWF1,12,43806715,0.0164113090561137,4.748885865835485e-4,0.032543710635426805,A1_asthma_vs_nonasthmatic
cg04752188,GDPD5,11,75454063,-0.044482129846353934,4.748898476228653e-4,0.032543710635426805,A1_asthma_vs_nonasthmatic
cg18500799,NA,7,110567686,-0.012927518105061873,4.749104545888935e-4,0.032543710635426805,A1_asthma_vs_nonasthmatic
cg21928707,FBXO36,2,229944412,-0.054866517135688894,4.749642175612657e-4,0.032543710635426805,A1_asthma_vs_nonasthmatic
cg08040972,ARHGAP24,4,85778480,0.025875603624632284,4.7508980412219894e-4,0.03254973475079731,A1_asthma_vs_nonasthmatic
cg01422416,HNRPLL,2,38580743,-0.017954825027149304,4.7533171579724207e-4,0.03256040877095338,A1_asthma_vs_nonasthmatic
cg07696485,TRANK1,3,36945151,0.014843663547929561,4.753609649684914e-4,0.03256040877095338,A1_asthma_vs_nonasthmatic
cg21761813,NA,4,121010871,-0.011373596781257593,4.7541031796711445e-4,0.03256040877095338,A1_asthma_vs_nonasthmatic
cg09477090,NA,6,27596281,-0.01636619639310841,4.754600894935653e-4,0.03256040877095338,A1_asthma_vs_nonasthmatic
cg21917866,RNF43,17,58354132,-0.021096473009186708,4.7560662966517726e-4,0.03256706974947878,A1_asthma_vs_nonasthmatic
cg15636955,BAGE4,21,11088145,0.035201345970172555,4.7565401094458893e-4,0.032567733528705206,A1_asthma_vs_nonasthmatic
cg01171844,SOX5,12,23585863,-0.05885865780002756,4.758151038165441e-4,0.03257316133251463,A1_asthma_vs_nonasthmatic
cg07402933,ARHGAP32,11,129117302,-0.04997638132954941,4.7585336521453693e-4,0.03257316133251463,A1_asthma_vs_nonasthmatic
cg17649176,NA,12,58377406,-0.0448194915346339,4.758840595439196e-4,0.03257316133251463,A1_asthma_vs_nonasthmatic
cg03687333,SAA2,11,18249854,-0.01553666187104587,4.759975363351104e-4,0.03257612107876917,A1_asthma_vs_nonasthmatic
cg05115552,NA,18,54466975,-0.029130585758857616,4.7602786410578466e-4,0.03257612107876917,A1_asthma_vs_nonasthmatic
cg02641865,NA,1,40129664,-0.02527072631478973,4.7618592189790454e-4,0.03257612107876917,A1_asthma_vs_nonasthmatic
cg19242607,NA,7,113796705,0.02220142940546744,4.7622081202710074e-4,0.03257612107876917,A1_asthma_vs_nonasthmatic
cg19293681,ECT2L,6,138859223,-0.012577352137200551,4.762645661405622e-4,0.03257612107876917,A1_asthma_vs_nonasthmatic
cg22134054,INTS10,8,19831247,-0.04992868498387939,4.76266575451043e-4,0.03257612107876917,A1_asthma_vs_nonasthmatic
cg12093220,MIR302D,4,112649538,-0.019447049797427715,4.763336786004061e-4,0.03257675363781736,A1_asthma_vs_nonasthmatic
cg09545552,NA,8,126135303,0.01674197651902009,4.7635628812924425e-4,0.03257675363781736,A1_asthma_vs_nonasthmatic
cg24070673,PRLR,5,35062108,-0.048123933881171845,4.7642661531158387e-4,0.03257675363781736,A1_asthma_vs_nonasthmatic
ch.4.131239304F,NA,4,130098699,0.015510644656801645,4.766312043833328e-4,0.03258370363974388,A1_asthma_vs_nonasthmatic
cg12161018,NA,12,19654879,-0.011991020853735055,4.767454992098687e-4,0.03258824368242418,A1_asthma_vs_nonasthmatic
cg09516839,NA,8,26867265,0.01611543923738475,4.767865251158049e-4,0.032588470240597404,A1_asthma_vs_nonasthmatic
cg13496251,GPR89B,1,147401791,-0.03212688180166269,4.7685173065700883e-4,0.032590349315937635,A1_asthma_vs_nonasthmatic
cg13576605,RYK,3,134191426,-0.045382620537037816,4.7689216567327114e-4,0.03259053529069898,A1_asthma_vs_nonasthmatic
cg02597702,NA,2,51783559,-0.023118960921154015,4.76977900475882e-4,0.03259252171394887,A1_asthma_vs_nonasthmatic
cg27353721,NA,6,32234971,-0.04447322321289729,4.770408978194876e-4,0.03259252171394887,A1_asthma_vs_nonasthmatic
cg15515197,NA,8,19754723,0.021693592664880152,4.770720974547756e-4,0.03259252171394887,A1_asthma_vs_nonasthmatic
cg23834013,ZC3HAV1,7,139044327,0.025010846737903266,4.7711533753104317e-4,0.03259289906388348,A1_asthma_vs_nonasthmatic
cg21246381,NA,2,138101753,-0.019856589436671967,4.772056814073793e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg14290714,SRP9,1,225778943,0.018776204023912384,4.7725978976732923e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg10298417,IL33,9,6241631,-0.056655399368628866,4.7733968676993895e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg25095329,NA,16,53336323,-0.03309361019784712,4.77350234445437e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg18320290,NA,17,71453331,-0.05264429902776255,4.77385696013131e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg03607920,GSKIP,14,96378705,-0.010900738607658583,4.774316435081798e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg14509437,PRKD3,2,37316671,-0.06746838218917692,4.774857443722887e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg09240001,FKSG83,6,27324585,-0.043379226068251946,4.774954943379413e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg19309283,BTBD9,6,38597023,-0.02137263981540361,4.775319713357919e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg12903648,FCRL5,1,157552780,-0.04237014086881435,4.7762827684871633e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg19642039,NA,3,154335090,0.021313187574291185,4.777166323286035e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg15695176,ARL3,10,102701486,-0.024464432936865618,4.777255622143484e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg12660357,FILIP1,6,76035740,-0.022176747032161038,4.778015681182305e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg17137015,ULK4,3,41380339,-0.020835280725752695,4.778034392297831e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg04955629,C1R,12,7088959,0.011938834751581263,4.7783183882469814e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg05424239,NA,1,188157392,-0.06032902252860545,4.778591056189099e-4,0.03259604694041695,A1_asthma_vs_nonasthmatic
cg15121316,NA,11,103892600,-0.020629690522953527,4.779846480924879e-4,0.03260074109064085,A1_asthma_vs_nonasthmatic
cg01192200,ADGRE2,19,14889524,0.04341620230001591,4.7803683343843333e-4,0.0326017272266979,A1_asthma_vs_nonasthmatic
cg05390859,GTDC1,2,144084577,-0.010643446644635101,4.7817902626731907e-4,0.03260885116058683,A1_asthma_vs_nonasthmatic
cg26162657,C14orf143,14,89890969,-0.014306170284410735,4.782614362337775e-4,0.03261189747055088,A1_asthma_vs_nonasthmatic
cg00286067,NA,6,125360020,-0.06398687942087115,4.783069754816644e-4,0.032612429341678344,A1_asthma_vs_nonasthmatic
cg07308638,KAT2B,3,20039405,0.04542233364224474,4.7838112835263164e-4,0.03261491193910717,A1_asthma_vs_nonasthmatic
cg15179704,WDR48,3,39089157,-0.020230502230190087,4.785302283224745e-4,0.03262109203957498,A1_asthma_vs_nonasthmatic
cg16530730,CDH13,16,82942017,-0.027489137692757695,4.7857615626025043e-4,0.03262109203957498,A1_asthma_vs_nonasthmatic
cg15381259,LOC441204,7,26486062,-0.010924741409230061,4.785850230951633e-4,0.03262109203957498,A1_asthma_vs_nonasthmatic
cg11740138,NA,3,181951389,-0.052400901044616394,4.787509132921783e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg04971836,ZMYM2,13,20035286,-0.012974801143550322,4.788383067454749e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg16648094,CLVS1,8,61500201,-0.021528267074720667,4.788457449179572e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg04663956,NF1,17,31342738,-0.022426458653095796,4.7897772853984136e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg12111651,NA,9,13033789,-0.05055178705487026,4.790137364861163e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg27089146,ZNF512,2,27586678,-0.026268995628212895,4.790171276752022e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg03075709,NA,5,2755820,0.014967481927178155,4.791192691143866e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg08250541,MTFR1,8,65706892,-0.05873502701636874,4.792590375150438e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg14377051,NA,6,148271936,-0.03630148047959252,4.792653566383573e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg19125791,HDAC4,2,239344220,-0.0440714452940235,4.793347953897493e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg08010492,MSL3P1,2,233869523,-0.044195111520387,4.7933641649522076e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg09218422,CSNK1G1,15,64341858,-0.04551460215526264,4.79357259053065e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg20502257,OR6C75,12,55758598,-0.03257123162898801,4.793850582649853e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg06548213,COBLL1,2,164717076,-0.031244928367776932,4.794571672424538e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg15558448,NRXN1,2,50195252,-0.024351720679142652,4.7948528821508774e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg22090995,NA,3,153430448,-0.03562397958850198,4.794964466215291e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg01083686,EIF4G3,1,20973074,-0.06432949511645002,4.795022771787033e-4,0.03262185890635575,A1_asthma_vs_nonasthmatic
cg21219369,NA,5,125042717,-0.02309255194613114,4.79566320965044e-4,0.03262364759462998,A1_asthma_vs_nonasthmatic
cg14441964,ADK,10,74150600,0.02115582727863668,4.7968829107064386e-4,0.032626515954397625,A1_asthma_vs_nonasthmatic
cg23342872,TAS2R8,12,10807122,-0.05832546592002643,4.797060037099691e-4,0.032626515954397625,A1_asthma_vs_nonasthmatic
cg21908266,POLR2B,4,57023349,-0.04117880950627028,4.7972175232664647e-4,0.032626515954397625,A1_asthma_vs_nonasthmatic
cg04910453,MED6,14,71051130,-0.026591551860742905,4.800474506895444e-4,0.03264178194747232,A1_asthma_vs_nonasthmatic
cg07548802,USP13,3,179754313,-0.013694936587400825,4.8005535589813476e-4,0.03264178194747232,A1_asthma_vs_nonasthmatic
cg03505657,ANKRD26P3,13,19264263,-0.05503776043416406,4.800595343995336e-4,0.03264178194747232,A1_asthma_vs_nonasthmatic
cg21950107,NA,6,37141746,-0.014270880314003394,4.801066192092806e-4,0.03264241504350419,A1_asthma_vs_nonasthmatic
cg13013487,NA,12,59559253,-0.046393537916571095,4.802194524297469e-4,0.03264661859088031,A1_asthma_vs_nonasthmatic
cg09184995,LINC01491,15,47845116,-0.06027339293534908,4.803304281483976e-4,0.03264661859088031,A1_asthma_vs_nonasthmatic
cg22103319,CNGA1,4,47982377,-0.01820259384857718,4.8037004982178795e-4,0.03264661859088031,A1_asthma_vs_nonasthmatic
cg02333884,NA,2,118751539,-0.01074704920739207,4.8041342095731584e-4,0.03264661859088031,A1_asthma_vs_nonasthmatic
cg23816927,TDRD5,1,179562793,-0.010011654636211273,4.8043972485245506e-4,0.03264661859088031,A1_asthma_vs_nonasthmatic
