probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg01978458,TTYH3,7,2683257,-0.06560852563535056,6.38922525229597e-5,0.034251003599392475,C1_severe_atopic_vs_rest
cg08093493,MCF2L2,3,183207977,-0.03271731989108905,6.401690282544698e-5,0.03429654966547778,C1_severe_atopic_vs_rest
cg07161341,TBC1D1,4,38109311,-0.05332094804504705,6.420471671443712e-5,0.03437585771884403,C1_severe_atopic_vs_rest
cg00621366,NA,1,226135145,-0.03596824335652906,6.442855362596532e-5,0.034461206094472285,C1_severe_atopic_vs_rest
cg00869582,SNX29,16,12470888,-0.05406558920010597,6.445384127895083e-5,0.034461206094472285,C1_severe_atopic_vs_rest
cg18974164,PVRL1,11,119693437,-0.052673125285200635,6.44837600963276e-5,0.034461206094472285,C1_severe_atopic_vs_rest
cg00077264,NA,2,127176982,0.06008866856497155,6.45760579351079e-5,0.03447301686359283,C1_severe_atopic_vs_rest
cg08596772,WNT2B,1,113013807,0.07162916577508152,6.458564500476397e-5,0.03447301686359283,C1_severe_atopic_vs_rest
cg19138773,NA,8,42783962,-0.030492355466422094,6.469250859140956e-5,0.03450874116313812,C1_severe_atopic_vs_rest
cg26997652,TMOD3,15,52157096,-0.06167269692310861,6.48235568309664e-5,0.034522719712203005,C1_severe_atopic_vs_rest
cg15136398,NA,2,201790380,-0.04529653486429026,6.482859116057448e-5,0.034522719712203005,C1_severe_atopic_vs_rest
cg24398923,EPB41L2,6,130927510,-0.04558462919504794,6.483856323066483e-5,0.034522719712203005,C1_severe_atopic_vs_rest
cg13077072,PIAS1,15,68184567,-0.036873922837822544,6.51010498335195e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg19881557,NA,14,20499267,-0.09488451745963863,6.515872545988082e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg07033790,SMAD5,5,136143447,-0.035421421058133555,6.517795985213972e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg18927901,PNPLA1,6,36238043,-0.07239865432670207,6.524421228727195e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg14036745,NA,11,9597005,-0.06162286110673298,6.5255078172764e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg21239418,C11orf42,11,6204390,-0.03741502286242186,6.531391998565775e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg19774732,RNF123,3,49726594,-0.029339085874822195,6.533378029275986e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg11427173,ITGB2,21,44910988,-0.05781103737208922,6.539044882272242e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg03691530,PVT1,8,127822686,-0.03398539497138949,6.54094444477343e-5,0.03463462146960691,C1_severe_atopic_vs_rest
cg11343641,NA,2,70420170,-0.03390856232839303,6.550705153980569e-5,0.0346544287161936,C1_severe_atopic_vs_rest
cg23464586,NA,10,114687523,-0.042235605285143224,6.554946513942029e-5,0.0346544287161936,C1_severe_atopic_vs_rest
cg07477088,NA,9,134564899,-0.015903414391488492,6.556715826726842e-5,0.0346544287161936,C1_severe_atopic_vs_rest
cg17738841,NA,2,30871497,-0.06248674920434587,6.574197728616521e-5,0.03467895770808658,C1_severe_atopic_vs_rest
cg07921748,SPECC1,17,20092834,-0.027333044294938835,6.578053757996428e-5,0.03467895770808658,C1_severe_atopic_vs_rest
cg20423367,LINC01412,2,144565916,-0.021274608872069355,6.58123136628529e-5,0.03467895770808658,C1_severe_atopic_vs_rest
cg18456549,FAM70A,23,120259829,-0.06039614068745953,6.600536305758926e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg26413708,TRERF1,6,42339070,-0.052355757165140765,6.605031368198808e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg12198977,NA,2,38396247,-0.08130738514248782,6.606986588854325e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg00956679,NA,14,76996263,-0.01223296825474082,6.6177519435371e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg22394014,USP1,1,62450342,-0.05475259352601423,6.624339579703436e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg22701846,CEP85,1,26248082,-0.04795814599976641,6.625465785628534e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg24194194,EXOC3,5,445904,-0.022131761331078775,6.627112451818931e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg01445399,LOC339524,1,87131251,-0.06089048556492556,6.627480339347143e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg17971251,SEC16B,1,177938162,-0.06672858849980369,6.627947848903097e-5,0.03473350145254887,C1_severe_atopic_vs_rest
cg04214828,NA,5,68406779,-0.05301808508780062,6.637168849598656e-5,0.03476074385283866,C1_severe_atopic_vs_rest
cg17862837,BRE,2,28327664,-0.03472615663912367,6.66217493813853e-5,0.0348705741801471,C1_severe_atopic_vs_rest
cg07386061,NISCH,3,52458858,-0.06575233242299662,6.66662971512884e-5,0.03487276877474587,C1_severe_atopic_vs_rest
cg05804736,NA,17,16877012,-0.06382291831770258,6.685094211925747e-5,0.03494820044418668,C1_severe_atopic_vs_rest
cg12689506,NA,7,100607835,-0.032404394435711366,6.6938744911076e-5,0.03497294455404845,C1_severe_atopic_vs_rest
cg14260098,STON1-GTF2A1L,2,48607880,-0.041002428465649214,6.70196748859366e-5,0.034994070146242826,C1_severe_atopic_vs_rest
cg14501993,LOC100505736,2,28161742,-0.03407591512715642,6.710354540407207e-5,0.03501394253543316,C1_severe_atopic_vs_rest
cg05365320,KIF21B,1,201002211,-0.022323523095525998,6.713877047233907e-5,0.03501394253543316,C1_severe_atopic_vs_rest
cg01399296,MED13L,12,116144824,-0.018235491600822672,6.725736261306548e-5,0.03503350477203482,C1_severe_atopic_vs_rest
cg09814484,NA,1,26173856,-0.016320202548445035,6.734896222598752e-5,0.03504983253576586,C1_severe_atopic_vs_rest
cg22913471,NA,10,6593364,-0.07527229037831294,6.736982827315922e-5,0.03504983253576586,C1_severe_atopic_vs_rest
cg10454881,CELF2,10,11098991,-0.04185331463028091,6.741371260873047e-5,0.03505156111808644,C1_severe_atopic_vs_rest
cg06424947,CLTCL1,22,19191538,-0.035897374684250034,6.75081946526683e-5,0.03507957993114409,C1_severe_atopic_vs_rest
cg21072150,NA,20,48012752,-0.06003523033826983,6.757806013862196e-5,0.03509478114477791,C1_severe_atopic_vs_rest
cg16496016,HDAC4,2,239236700,-0.026384146187267535,6.767263105574749e-5,0.0351227864697215,C1_severe_atopic_vs_rest
cg01613077,RASSF2,20,4783631,-0.04485444402688204,6.797244777966088e-5,0.035257218903775214,C1_severe_atopic_vs_rest
cg15741159,NA,1,110073011,-0.02299836006274949,6.812998613789161e-5,0.035306636618583076,C1_severe_atopic_vs_rest
cg00664743,OSBP2,22,30904266,-0.02194094678012184,6.814943421967035e-5,0.035306636618583076,C1_severe_atopic_vs_rest
cg27300125,NA,2,64485866,-0.09037003605933021,6.819800989204247e-5,0.03531063310019669,C1_severe_atopic_vs_rest
cg13135255,CREBBP,16,3843133,-0.08602094659952819,6.828595630321118e-5,0.03531669262521665,C1_severe_atopic_vs_rest
cg19551575,TMEM87B,2,112089498,-0.015608716638572296,6.829145031977827e-5,0.03531669262521665,C1_severe_atopic_vs_rest
cg03755957,TDG,12,103969497,-0.03866632623642494,6.838980100428766e-5,0.03534640150565622,C1_severe_atopic_vs_rest
cg12534265,MAN1C1,1,25766482,-0.0626105779324537,6.848164284931314e-5,0.03537271287000577,C1_severe_atopic_vs_rest
cg13010209,PVRL1,11,119697154,-0.07421905793657317,6.860824177991355e-5,0.035416935095935395,C1_severe_atopic_vs_rest
cg18402973,NA,4,37716179,-0.030134226516333178,6.873816765933668e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg21830206,ACTN4,19,38686277,-0.06773326675841745,6.880067720665537e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg13789353,UQCC1,20,33906531,-0.07795809566225485,6.888486918528596e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg24143196,TECR,19,14533662,-0.01962884271832406,6.888833910560717e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg19807716,ANGPTL1,1,178863624,-0.05961525659657885,6.889672730020894e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg00946598,KDM4A,1,43651422,-0.04131743036630516,6.89016824530747e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg23554907,SMG6,17,2082419,-0.016200467271103365,6.897246303236748e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg21761971,NA,8,123760949,-0.04781695811198264,6.904945584424547e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg19260922,ERC1,12,1304515,-0.056484534933596064,6.907444226553592e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg02803925,PCYT1A,3,196247429,-0.08396099103620451,6.9084659863499e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg07687479,NA,8,38092397,-0.02886556290863354,6.914253649838155e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg06608224,KIAA0100,17,28646475,-0.04727510843400425,6.928430107832557e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg15125053,NA,8,143131758,-0.013897427156608229,6.92887205973093e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg02209805,HSPA5,9,128004908,-0.04655518503432522,6.93003384940317e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg10631834,B4GALT1,9,33157201,0.07715995098383623,6.933756305652643e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg20967622,NFAM1,22,42391500,-0.05718873377343299,6.937569618101933e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg19978788,RNF123,3,49726581,-0.04287945864638754,6.939591246944276e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg06999195,ACAD10,12,111730579,-0.04427512162046887,6.939700009593514e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg10653297,LOC285033,2,96240094,-0.027549842848013924,6.942446885830169e-5,0.03543608600876499,C1_severe_atopic_vs_rest
cg12258670,LTBP2,14,74602338,-0.06420416956158091,6.957037046586062e-5,0.03548723563381328,C1_severe_atopic_vs_rest
cg14137282,NA,19,1937110,-0.048002384741001845,6.960681037515797e-5,0.03548723563381328,C1_severe_atopic_vs_rest
cg04171829,CYP2B6,19,41497636,-0.04999936398995129,6.968436143861883e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg07693617,PRKCZ,1,2150545,-0.06540742439152157,6.980665192492595e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg07948085,NA,10,9763377,-0.057716798251130325,6.98165339943465e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg17263719,MEAF6,1,37495889,-0.016100911950149486,6.98180992399898e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg14756780,MYH11,16,15794549,-0.052448315371201835,6.986618601244575e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg10902548,LOC729970,1,94951674,-0.08551136631574642,6.98906639150259e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg12157806,EPS15L1,19,16399390,-0.025232314415155128,6.999052471260019e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg00497086,PRKCB,16,23858279,-0.05861048955574943,6.99916172380142e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg14503079,NA,22,36422728,-0.052600251226539184,6.99957259615347e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg07925553,NA,19,46190065,-0.030743054229813837,7.006416238523049e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg14436861,WEE1,11,9610239,-0.05060212855685095,7.006686152978007e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg21146801,TMEM154,4,152634572,-0.07152349682424802,7.010250043133809e-5,0.0354887029600127,C1_severe_atopic_vs_rest
cg00658852,NA,14,75424171,-0.03305086487765657,7.024330808152711e-5,0.03553097014429516,C1_severe_atopic_vs_rest
cg00827939,NA,22,39452847,-0.07017917625165523,7.026822593316966e-5,0.03553097014429516,C1_severe_atopic_vs_rest
cg07778428,PAXBP1,21,32757890,-0.0668934553286846,7.035902083983814e-5,0.03555607519110398,C1_severe_atopic_vs_rest
cg13914486,NA,10,6075361,-0.07393032282191116,7.053811334057469e-5,0.035625746183217004,C1_severe_atopic_vs_rest
cg12094615,TMEM212-AS1,3,171883982,-0.030415134298179804,7.064198654879958e-5,0.03565736796735879,C1_severe_atopic_vs_rest
cg07420170,LINC00486,2,32837369,-0.030738863039763538,7.108699262827141e-5,0.03586104311366375,C1_severe_atopic_vs_rest
cg10190756,NA,18,31197972,-0.07338390452665526,7.126640348944246e-5,0.03593057474224544,C1_severe_atopic_vs_rest
cg22839412,KLF13,15,31339638,-0.05311405171370969,7.153719841898054e-5,0.03604607177152121,C1_severe_atopic_vs_rest
cg01846692,SLC25A3,12,98592955,-0.05148512585101759,7.16264530610859e-5,0.036058234907411335,C1_severe_atopic_vs_rest
cg22286425,NDRG1,8,134262129,-0.07674381265255549,7.164479088866919e-5,0.036058234907411335,C1_severe_atopic_vs_rest
cg08310863,NA,6,111390240,-0.05598064025362099,7.174015119350127e-5,0.03606765902583399,C1_severe_atopic_vs_rest
cg10955092,FHL2,2,105400550,-0.022365098762031046,7.178229961361193e-5,0.03606765902583399,C1_severe_atopic_vs_rest
cg14482889,ZNF740,12,53186881,-0.01536731366578979,7.180875239551922e-5,0.03606765902583399,C1_severe_atopic_vs_rest
cg19702404,NA,17,29388511,-0.028445510532632324,7.183046638028992e-5,0.03606765902583399,C1_severe_atopic_vs_rest
cg03795847,ZNF167,3,44555020,-0.03757398590123028,7.195027093150595e-5,0.03610683538095397,C1_severe_atopic_vs_rest
cg14599125,NA,7,35754058,-0.0226301905719679,7.202788568320457e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg16119505,PTBP2,1,96720908,-0.07269911832072876,7.216672955035326e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg09480190,KIAA0182,16,85638165,-0.05534157289022394,7.216817619218777e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg22327816,ZNF852,3,44511534,-0.026702318765235027,7.228291902019616e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg27040525,SIGLEC8,19,51962338,-0.05897471396334403,7.228983745548202e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg15785456,SYNJ2,6,158048101,-0.019454727837422966,7.233010588288974e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg25505775,MBOAT1,6,20204407,-0.03993358153593623,7.236137006458756e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg21824343,WDR81,17,1730420,-0.05540671385732658,7.236534456274195e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg10580067,MIR1302-4,2,207269914,-0.023839227742281702,7.237678051688252e-5,0.036111166072300846,C1_severe_atopic_vs_rest
cg13845211,ERAP2,5,96874527,-0.05588317991423006,7.243416313979264e-5,0.0361189422651922,C1_severe_atopic_vs_rest
cg23255123,NA,4,2515936,-0.035908386803414606,7.263758271156165e-5,0.036179994150553736,C1_severe_atopic_vs_rest
cg12077460,MFHAS1,8,8844543,-0.08133092271547404,7.264033393570891e-5,0.036179994150553736,C1_severe_atopic_vs_rest
cg07743551,NA,10,88086767,-0.05938261986876461,7.30060367577887e-5,0.0363290199024127,C1_severe_atopic_vs_rest
cg20072505,CAMK1D,10,12414490,-0.05033605401279593,7.305957794556768e-5,0.0363290199024127,C1_severe_atopic_vs_rest
cg24834846,NA,9,83650066,-0.019264046240682238,7.308435159133209e-5,0.0363290199024127,C1_severe_atopic_vs_rest
cg00965635,LINC00310,21,34186281,-0.030086201797155984,7.310770050904896e-5,0.0363290199024127,C1_severe_atopic_vs_rest
cg10631361,NA,18,46162265,-0.024496915995681386,7.318150099272928e-5,0.03633137834936575,C1_severe_atopic_vs_rest
cg16622018,EXOSC4,8,144080123,-0.058903480379052596,7.330943861342782e-5,0.036366531570993614,C1_severe_atopic_vs_rest
cg09427417,ACAD10,12,111756766,-0.012270624418880596,7.39314119722871e-5,0.0366540318523671,C1_severe_atopic_vs_rest
cg03892034,SLC38A2,12,46370093,-0.07297708009375092,7.410431163067532e-5,0.03667638361545065,C1_severe_atopic_vs_rest
cg14785542,PPM1A,14,60245605,-0.04801801675670288,7.410645173379113e-5,0.03667638361545065,C1_severe_atopic_vs_rest
cg03060158,IP6K2,3,48718423,-0.04903513215826249,7.414407947416583e-5,0.03667638361545065,C1_severe_atopic_vs_rest
cg03850588,CBFB,16,67041270,-0.05731502380415987,7.414626382417941e-5,0.03667638361545065,C1_severe_atopic_vs_rest
cg12782656,NA,1,198533217,-0.015269080692920493,7.423245649525825e-5,0.03669302412222331,C1_severe_atopic_vs_rest
cg26328191,ZCCHC11,1,52526009,-0.013847761814415268,7.428239881411588e-5,0.03669302412222331,C1_severe_atopic_vs_rest
cg19232164,REXO2,11,114450002,-0.02919833497037602,7.430728878008823e-5,0.03669302412222331,C1_severe_atopic_vs_rest
cg26543333,NFIC,19,3397720,-0.05251330973604964,7.446386912875914e-5,0.03674934405217331,C1_severe_atopic_vs_rest
cg20433238,ERMN,2,157326822,-0.042044879479202595,7.451417808913713e-5,0.03675318266214842,C1_severe_atopic_vs_rest
cg05736642,HTT,4,3121405,-0.045310512784418625,7.462024834982653e-5,0.036771784708520265,C1_severe_atopic_vs_rest
cg07453055,NA,1,11786594,-0.06639011308657368,7.463699717034103e-5,0.036771784708520265,C1_severe_atopic_vs_rest
cg19419519,LGALS4,19,38813058,-0.03181882382337129,7.492845255906948e-5,0.03689434309733619,C1_severe_atopic_vs_rest
cg12807206,GPD2,2,156467945,-0.03267196863273643,7.504744452139491e-5,0.0369318902494604,C1_severe_atopic_vs_rest
cg13938231,NA,16,84691624,-0.037041758437607396,7.531216032971896e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg02875645,PAFAH2,1,25993734,-0.05546352174009786,7.535759535162696e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg16641029,TNS3,7,47520772,0.09296320900506377,7.536056321073166e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg02536712,YLPM1,14,74834503,-0.014990992148367502,7.537884623494428e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg06556098,SELL,1,169674982,-0.026294340199666085,7.53936435128341e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg00656959,SMAD2,18,47888433,-0.03479609252886027,7.542679405910072e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg15321231,TPM3,1,154178936,-0.034986512250057764,7.547070342549847e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg20267283,ZBTB48,1,6585111,-0.08227977647048342,7.548840221568808e-5,0.036980415958895285,C1_severe_atopic_vs_rest
cg03753785,C1orf107,1,209827214,-0.0162301413562303,7.561750414456826e-5,0.03702267277140904,C1_severe_atopic_vs_rest
cg16128068,NFATC2,20,51460852,-0.04206925233079955,7.579734129706612e-5,0.03705399406923291,C1_severe_atopic_vs_rest
cg08088566,ANO9,11,430123,-0.01803973775926544,7.5798179387829e-5,0.03705399406923291,C1_severe_atopic_vs_rest
cg00092426,UBR1,15,43017342,-0.045435847440034954,7.584377711885905e-5,0.03705399406923291,C1_severe_atopic_vs_rest
cg06496803,TBC1D14,4,6939188,0.08553936757900742,7.585299288605826e-5,0.03705399406923291,C1_severe_atopic_vs_rest
cg11841710,SYNDIG1,20,24650346,-0.04517519594249114,7.600049405255928e-5,0.037105072845484297,C1_severe_atopic_vs_rest
cg08198075,PKIB,6,122712391,-0.04728514566836269,7.608382989448649e-5,0.03712478473799,C1_severe_atopic_vs_rest
cg18460809,BAG2,6,57183251,-0.0375517142343891,7.616782211180068e-5,0.03714479447717651,C1_severe_atopic_vs_rest
cg01325448,PTPRE,10,128000902,-0.07550264382524653,7.634098902200968e-5,0.03720824497763548,C1_severe_atopic_vs_rest
cg16472853,THADA,2,43371820,-0.027039952016528146,7.642747735415614e-5,0.037229401020602446,C1_severe_atopic_vs_rest
cg18841796,RAPGEF6,5,131630741,-0.07575969872252107,7.666581886607346e-5,0.03730285455058536,C1_severe_atopic_vs_rest
cg10577511,CLASP1,2,121519664,-0.03629302180263398,7.670528886973123e-5,0.03730285455058536,C1_severe_atopic_vs_rest
cg00729986,CSDE1,1,114719585,-0.06145292636961896,7.671800808324472e-5,0.03730285455058536,C1_severe_atopic_vs_rest
cg06866757,FBXO7,22,32477872,-0.0699999918158592,7.675093663029278e-5,0.03730285455058536,C1_severe_atopic_vs_rest
cg24447108,ACSM1,16,20692529,-0.040399349000668584,7.692684732297448e-5,0.03735018755360302,C1_severe_atopic_vs_rest
cg16348111,MAP3K7CL,21,29130785,-0.024636254258336786,7.693476824148226e-5,0.03735018755360302,C1_severe_atopic_vs_rest
cg06740995,CAPN2,1,223705739,-0.02883874668073779,7.720560953040071e-5,0.03746062991966021,C1_severe_atopic_vs_rest
cg16118999,DENND1A,9,123863165,0.11217312141777162,7.731740419787435e-5,0.037493821252750574,C1_severe_atopic_vs_rest
